97.0000000000 4009552 0.0000000000 33.0000000000 a
zero0
97.0000000000 4037404 173.5641174316 28.0000000000 a
97.0000000000 4047096 159.3017578125 28.0000000000 a
97.0000000000 4056332 108.6099853515 38.0000000000 a
97.0000000000 4066556 98.9417572021 48.0000000000 a
97.0000000000 4076744 105.5258789062 55.0000000000 a
97.0000000000 4086972 104.5693969726 61.0000000000 a
97.0000000000 4096220 110.3129272460 65.0000000000 a
97.0000000000 4106432 113.0088043212 68.0000000000 a
97.0000000000 4116636 116.9546813964 70.0000000000 a
97.0000000000 4126864 110.7623291015 73.0000000000 a
97.0000000000 4137208 114.2199630737 75.0000000000 a
97.0000000000 4146364 21.3952560424 93.0000000000 a
97.0000000000 4156596 62.9281997680 99.0000000000 a
97.0000000000 4166832 87.9328994750 99.0000000000 a
97.0000000000 4177044 93.4805450439 98.0000000000 a
97.0000000000 4186244 89.1828994750 98.0000000000 a
97.0000000000 4196496 94.8281936645 97.0000000000 a
97.0000000000 4206740 96.3711318969 96.0000000000 a
97.0000000000 4217100 103.7546691894 94.0000000000 a
97.0000000000 4226264 101.3905487060 93.0000000000 a
97.0000000000 4236500 109.0670242309 91.0000000000 a
97.0000000000 4246740 106.9958419799 90.0000000000 a
97.0000000000 4256968 109.2223129272 89.0000000000 a
97.0000000000 4267300 105.8034896850 89.0000000000 a
97.0000000000 4277468 112.3276062011 88.0000000000 a
97.0000000000 4287728 109.0064315795 88.0000000000 a
97.0000000000 4297932 109.8852539062 88.0000000000 a
97.0000000000 4308212 105.0211410522 89.0000000000 a
97.0000000000 4317320 104.2593765258 90.0000000000 a
97.0000000000 4327616 103.3999633789 91.0000000000 a
97.0000000000 4337836 102.4429016113 92.0000000000 a
97.0000000000 4348144 101.3881988525 93.0000000000 a
97.0000000000 4357288 100.2358474731 94.0000000000 a
97.0000000000 4367588 104.7287826538 94.0000000000 a
97.0000000000 4377808 105.0217208862 94.0000000000 a
97.0000000000 4388104 105.3146591186 94.0000000000 a
97.0000000000 4397236 105.6075973510 94.0000000000 a
97.0000000000 4407532 111.6434783935 93.0000000000 a
97.0000000000 4417736 107.8340682983 93.0000000000 a
97.0000000000 4428020 108.2246551513 93.0000000000 a
97.0000000000 4438232 108.6152420043 93.0000000000 a
97.0000000000 4448512 109.0058288574 93.0000000000 a
97.0000000000 4458696 109.3964157104 93.0000000000 a
97.0000000000 4468860 104.0440673828 94.0000000000 a
97.0000000000 4479192 108.5370025634 94.0000000000 a
97.0000000000 4488564 103.0870056152 95.0000000000 a
97.0000000000 4498656 107.4822998046 95.0000000000 a
97.0000000000 4508816 107.6775970458 95.0000000000 a
97.0000000000 4519188 102.1299514770 96.0000000000 a
97.0000000000 4528260 106.4275970458 96.0000000000 a
97.0000000000 4538492 106.5252456665 96.0000000000 a
97.0000000000 4548868 106.6228942871 96.0000000000 a
97.0000000000 4559088 106.7205429077 96.0000000000 a
97.0000000000 4568308 106.8181915283 96.0000000000 a
97.0000000000 4578536 112.6587753295 95.0000000000 a
97.0000000000 4588728 108.6540756225 95.0000000000 a
97.0000000000 4598916 108.8493728637 95.0000000000 a
97.0000000000 4608116 109.0446701049 95.0000000000 a
97.0000000000 4618484 109.2399673461 95.0000000000 a
97.0000000000 4628668 103.6923217773 96.0000000000 a
97.0000000000 4638908 107.9899673461 96.0000000000 a
97.0000000000 4649104 108.0876159667 96.0000000000 a
97.0000000000 4658368 108.1852645874 96.0000000000 a
97.0000000000 4668552 108.2829132080 96.0000000000 a
97.0000000000 4678836 102.6376190185 97.0000000000 a
97.0000000000 4689020 106.8376159667 97.0000000000 a
97.0000000000 4698296 106.8376159667 97.0000000000 a
97.0000000000 4708460 106.8376159667 97.0000000000 a
97.0000000000 4718776 112.5805511474 96.0000000000 a
97.0000000000 4728968 108.4782028198 96.0000000000 a
97.0000000000 4738240 108.5758514404 96.0000000000 a
97.0000000000 4748424 108.6735000610 96.0000000000 a
97.0000000000 4758644 108.7711486816 96.0000000000 a
97.0000000000 4769020 108.8687973022 96.0000000000 a
97.0000000000 4779232 108.9664459228 96.0000000000 a
97.0000000000 4789424 109.0640945434 96.0000000000 a
97.0000000000 4799604 103.4188003540 97.0000000000 a
97.0000000000 4809952 107.6187973022 97.0000000000 a
97.0000000000 4820152 107.6187973022 97.0000000000 a
97.0000000000 4829348 107.6187973022 97.0000000000 a
97.0000000000 4839548 107.6187973022 97.0000000000 a
97.0000000000 4849900 107.6187973022 97.0000000000 a
97.0000000000 4860100 107.6187973022 97.0000000000 a
97.0000000000 4869236 107.6187973022 97.0000000000 a
97.0000000000 4879592 107.6187973022 97.0000000000 a
97.0000000000 4889792 107.6187973022 97.0000000000 a
97.0000000000 4899992 107.6187973022 97.0000000000 a
97.0000000000 4909288 113.3617324829 96.0000000000 a
97.0000000000 4919508 109.2593841552 96.0000000000 a
97.0000000000 4929712 109.3570327758 96.0000000000 a
97.0000000000 4939940 103.7117385864 97.0000000000 a
97.0000000000 4950148 107.9117355346 97.0000000000 a
97.0000000000 4960356 107.9117355346 97.0000000000 a
97.0000000000 4970696 107.9117355346 97.0000000000 a
97.0000000000 4980904 107.9117355346 97.0000000000 a
97.0000000000 4991108 107.9117355346 97.0000000000 a
97.0000000000 5000404 107.9117355346 97.0000000000 a
97.0000000000 5010592 107.9117355346 97.0000000000 a
97.0000000000 5020804 107.9117355346 97.0000000000 a
97.0000000000 5031144 107.9117355346 97.0000000000 a
97.0000000000 5040276 107.9117355346 97.0000000000 a
97.0000000000 5050484 107.9117355346 97.0000000000 a
97.0000000000 5060844 107.9117355346 97.0000000000 a
97.0000000000 5071048 113.6546707153 96.0000000000 a
97.0000000000 5080320 109.5523223876 96.0000000000 a
97.0000000000 5090432 103.9070281982 97.0000000000 a
97.0000000000 5100780 108.1070251464 97.0000000000 a
97.0000000000 5110960 108.1070251464 97.0000000000 a
97.0000000000 5120232 108.1070251464 97.0000000000 a
97.0000000000 5130432 108.1070251464 97.0000000000 a
97.0000000000 5140624 108.1070251464 97.0000000000 a
97.0000000000 5150956 108.1070251464 97.0000000000 a
97.0000000000 5161156 108.1070251464 97.0000000000 a
97.0000000000 5170272 108.1070251464 97.0000000000 a
97.0000000000 5180556 102.3640899658 98.0000000000 a
97.0000000000 5190864 112.2093811035 97.0000000000 a
97.0000000000 5201060 108.0093841552 97.0000000000 a
97.0000000000 5210332 108.0093841552 97.0000000000 a
97.0000000000 5220528 108.0093841552 97.0000000000 a
97.0000000000 5230708 108.0093841552 97.0000000000 a
97.0000000000 5241056 108.0093841552 97.0000000000 a
97.0000000000 5250324 108.0093841552 97.0000000000 a
97.0000000000 5260424 108.0093841552 97.0000000000 a
97.0000000000 5270736 102.2664489746 98.0000000000 a
97.0000000000 5281048 106.3687973022 98.0000000000 a
97.0000000000 5291356 112.0140914916 97.0000000000 a
97.0000000000 5301444 107.8140945434 97.0000000000 a
97.0000000000 5311756 107.8140945434 97.0000000000 a
97.0000000000 5321852 107.8140945434 97.0000000000 a
97.0000000000 5332080 107.8140945434 97.0000000000 a
97.0000000000 5341348 107.8140945434 97.0000000000 a
97.0000000000 5351552 107.8140945434 97.0000000000 a
97.0000000000 5361900 107.8140945434 97.0000000000 a
97.0000000000 5372132 107.8140945434 97.0000000000 a
97.0000000000 5381260 107.8140945434 97.0000000000 a
