20355 zero1
13181 zero1
zero0
11163 zero1
97.0000000000 4070756 37.4079971313 15.0000000000 a
97.0000000000 4080936 83.4359970092 15.0000000000 a
97.0000000000 4091008 91.9639968872 15.0000000000 a
zero0
10748 zero1
97.0000000000 4133692 33.4519958496 35.0000000000 a
97.0000000000 4142224 89.8999938964 35.0000000000 a
97.0000000000 4152432 96.3479919433 35.0000000000 a
97.0000000000 4162768 96.0919952392 37.0000000000 a
97.0000000000 4172988 107.3319931030 37.0000000000 a
97.0000000000 4182280 103.5159912109 40.0000000000 a
97.0000000000 4192404 116.9440002441 40.0000000000 a
97.0000000000 4202644 112.8159942626 43.0000000000 a
97.0000000000 4212908 125.9319915771 43.0000000000 a
97.0000000000 4223180 121.4919891357 46.0000000000 a
97.0000000000 4232348 124.2399902343 49.0000000000 a
97.0000000000 4242596 130.0279998779 51.0000000000 a
97.0000000000 4252976 129.7559967041 54.0000000000 a
97.0000000000 4263128 141.7279968261 54.0000000000 a
97.0000000000 4272300 139.4959869384 56.0000000000 a
97.0000000000 4282568 138.7039947509 59.0000000000 a
97.0000000000 4292760 130.0439910888 65.0000000000 a
97.0000000000 4303008 121.5559997558 73.0000000000 a
97.0000000000 4312192 120.5879974365 80.0000000000 a
97.0000000000 4322452 123.0959930419 85.0000000000 a
97.0000000000 4332720 120.0839996337 90.0000000000 a
97.0000000000 4343020 123.2559967041 93.0000000000 a
97.0000000000 4352236 124.4679870605 95.0000000000 a
97.0000000000 4362396 126.3239898681 96.0000000000 a
97.0000000000 4372720 125.5759887695 97.0000000000 a
97.0000000000 4382936 124.7239837646 98.0000000000 a
97.0000000000 4393120 130.4719848632 97.0000000000 a
97.0000000000 4402352 127.9719848632 97.0000000000 a
97.0000000000 4412640 131.3239898681 96.0000000000 a
97.0000000000 4422820 128.9279937744 96.0000000000 a
97.0000000000 4433120 129.0319976806 96.0000000000 a
97.0000000000 4442336 129.1360015869 96.0000000000 a
97.0000000000 4452480 129.2400054931 96.0000000000 a
97.0000000000 4462844 125.9920043945 97.0000000000 a
97.0000000000 4472972 128.4920043945 97.0000000000 a
97.0000000000 4482200 125.1399993896 98.0000000000 a
97.0000000000 4492528 127.5359954833 98.0000000000 a
97.0000000000 4502732 124.0799942016 99.0000000000 a
