97.0000000000 4009548 0.0000000000 29.0000000000 a
97.0000000000 4018356 79.5719985961 29.0000000000 a
97.0000000000 4028580 86.6439971923 29.0000000000 a
97.0000000000 4038800 93.7159957885 29.0000000000 a
97.0000000000 4049128 97.4359970092 30.0000000000 a
97.0000000000 4058260 106.9039916992 30.0000000000 a
97.0000000000 4068628 103.8159942626 33.0000000000 a
97.0000000000 4078852 107.9159851074 36.0000000000 a
97.0000000000 4088980 121.7599945068 36.0000000000 a
97.0000000000 4098288 118.0479965209 39.0000000000 a
97.0000000000 4108492 121.5239868164 42.0000000000 a
97.0000000000 4118764 128.0399932861 44.0000000000 a
97.0000000000 4128992 128.4960021972 47.0000000000 a
97.0000000000 4139232 121.0839996337 53.0000000000 a
97.0000000000 4149468 113.8439941406 61.0000000000 a
97.0000000000 4159700 100.7159881591 72.0000000000 a
97.0000000000 4169976 90.5919876098 84.0000000000 a
97.0000000000 4180188 98.4799880981 91.0000000000 a
97.0000000000 4189320 103.1959838867 95.0000000000 a
97.0000000000 4199676 103.3479843139 98.0000000000 a
97.0000000000 4209868 107.3919906616 99.0000000000 a
97.0000000000 4220040 106.3319854736 100.0000000000 a
97.0000000000 4229320 111.8719863891 99.0000000000 a
97.0000000000 4239512 112.5159835815 98.0000000000 a
97.0000000000 4249716 113.2639846801 97.0000000000 a
97.0000000000 4259984 117.4679794311 95.0000000000 a
97.0000000000 4269204 116.0279846191 94.0000000000 a
97.0000000000 4279488 113.8399810791 94.0000000000 a
97.0000000000 4289776 117.5039749145 93.0000000000 a
97.0000000000 4299908 112.0679779052 94.0000000000 a
97.0000000000 4310196 114.8799743652 94.0000000000 a
97.0000000000 4320504 111.8399734497 95.0000000000 a
97.0000000000 4330648 111.1959762573 96.0000000000 a
97.0000000000 4340964 113.7999725341 96.0000000000 a
97.0000000000 4351196 110.5519714355 97.0000000000 a
97.0000000000 4360284 113.0519714355 97.0000000000 a
97.0000000000 4370656 109.6999664306 98.0000000000 a
97.0000000000 4380852 112.0959701538 98.0000000000 a
97.0000000000 4391172 111.9919738769 98.0000000000 a
